key_gvkey,gvkey,conm,cik,fyear,cmonth,cyear,datadate,indfmt,sich,consol,popsrc,datafmt,curcd,fyr,act,ap,aqc,aqs,acqsc,at,ceq,che,cogs,csho,dlc,dp,dpc,dt,dvpd,exchg,gdwl,ib,ibc,intan,invt,lct,lt,ni,capx,oancf,ivncf,fincf,oiadp,pi,ppent,ppegt,rectr,sale,seq,txt,xint,xsga,costat,mkvalt,prcc_f,recch,invch,apalch,txach,aoloch,gdwlip,spi,wdp,rcp
228543830,2285,BOEING CO,12927,2019,12,2019,12/31/2019,INDL,3721,C,D,STD,USD,12,102229,15553,455,NA,NA,133625,-8617,10030,69840,562.909,7592,1898,2271,22423,NA,11,8060,-636,-636,11398,76622,97312,141925,-636,1834,-2446,-1530,5739,5952,-2259,13684,33026,12469,84818,-8617,-1623,867,7128,A,183373.2358,325.76,2004,-12391,8604,NA,-2846,-293,-8552,-250,NA
228544196,2285,BOEING CO,12927,2020,12,2020,12/31/2020,INDL,3721,C,D,STD,USD,12,121642,12928,0,NA,NA,152136,-18316,25590,58935,582.32,1961,1850,2246,64935,NA,11,8081,-11873,-11941,10924,81715,87280,170211,-11873,1303,-18410,-18366,34955,-9422,-14476,13072,33579,10037,58656,-18316,-2535,2280,7293,A,124651.4192,214.06,2001,-11002,-5083,NA,-3251,NA,-3513,-561,-980
231243830,2312,ROBERT HALF INTL INC,315213,2019,12,2019,12/31/2019,INDL,7363,C,D,STD,USD,12,1628.849,110.893,0,NA,NA,2311.408,1143.683,270.478,3479.649,115.12,71.626,65.625,69.249,273.826,NA,11,210.364,454.433,454.433,212.116,0,940.692,1167.725,454.433,59.464,519.629,-102.138,-423.366,620.39,625.515,369.414,936.037,832.797,6074.432,1143.683,171.082,NA,1908.768,A,7269.828,63.15,-48.461,0,51.679,-18.798,-37.168,NA,0,NA,NA
231244196,2312,ROBERT HALF INTL INC,315213,2020,12,2020,12/31/2020,INDL,7363,C,D,STD,USD,12,1842.738,112.518,15.836,NA,NA,2557.424,1205.289,981.06,3034.108,113.128,78.843,63.5,81.899,302.712,NA,11,223.055,306.276,306.276,228.649,0,1046.626,1352.135,306.276,33.377,596.528,9.461,-315.325,345.351,421.882,372.505,928.372,714.163,5109,1205.289,115.606,NA,1666.041,A,7068.2374,62.48,127.74,0,134.252,0.182,-30.495,NA,0,NA,NA
240343830,2403,BRISTOL-MYERS SQUIBB CO,14272,2019,12,2019,12/31/2019,INDL,2834,C,D,STD,USD,12,29354,2445,NA,13682,1900,129944,51598,15393,6670,2251,3479,1809,1746,46955,NA,11,22488,3439,3460,86457,4293,18304,78246,3439,836,8067,-9770,7621,6738,4975,6956,10911,6476,26145,51598,1515,656,10928,A,144491.69,64.19,752,463,229,907,714,NA,-2798,NA,-434
240344196,2403,BRISTOL-MYERS SQUIBB CO,14272,2020,12,2020,12/31/2020,INDL,2834,C,D,STD,USD,12,30192,2713,NA,NA,NA,118481,37822,16539,7679,2244,2504,10486,10380,51333,NA,11,20547,-9015,-8995,73790,2074,19080,80599,-9015,753,14052,-10859,-1151,6174,-6871,6745,10330,7219,42518,37822,2124,1420,18179,A,139195.32,62.03,-646,2672,188,-2305,1074,NA,-14655,-575,-682
243543951,2435,BROWN FORMAN CORP,14693,2019,04,2020,4/30/2020,INDL,2085,C,D,STD,USD,4,3265,131,22,NA,NA,5766,1975,675,1162,478.209,349,74,74,2322,NA,11,756,827,827,1391,1685,880,3791,827,119,724,-141,-191,1102,1009,899,1640,570,3363,1975,182,82,1025,A,28818.2606,62.2,12,-203,-30,18,-52,NA,-13,-13,NA
254743830,2547,CIGNA CORP,1739940,2019,12,2019,12/31/2019,INDL,6324,C,D,STD,USD,12,29845,15544,153,NA,NA,155774,45338,5556,127819,372.531,5680,3617,3651,37094,NA,11,44602,5104,5120,81164,2661,40138,110395,5104,1050,8742,-734,-7187,9020,6570,4953,9457,10938,153699,45338,1450,1600,13243,A,76178.8642,204.49,NA,149,NA,NA,310,NA,-812,NA,-207
254744196,2547,CIGNA CORP,1739940,2020,12,2020,12/31/2020,INDL,6324,C,D,STD,USD,12,27799,18825,139,NA,NA,155451,50321,11513,135402,354.771,3526,2774,2802,32532,NA,11,44648,8458,8489,79827,3165,36022,105065,8458,1094,10350,2976,-8533,8450,10868,4757,10332,11999,160216,50321,2379,1400,13590,A,73856.2268,208.18,NA,-504,NA,0,4102,NA,3726,NA,-31
257443830,2574,CSX CORP,277948,2019,12,2019,12/31/2019,INDL,4011,C,D,STD,USD,12,3278,1043,0,NA,NA,38257,11848,1954,5714,773.471,302,1349,1349,16788,NA,14,0,3331,3331,0,261,2151,26394,3331,1657,4850,-2102,-2648,4874,4316,32700,45632,986,11937,11848,985,737,NA,A,55968.3616,72.36,45,NA,98,2,-28,NA,-10,NA,NA
257444196,2574,CSX CORP,277948,2020,12,2020,12/31/2020,INDL,4011,C,D,STD,USD,12,4441,809,0,NA,NA,39793,13101,3131,4938,762.529,446,1383,1383,17205,NA,14,0,2765,2765,0,302,2019,26683,2765,1626,4263,-649,-1443,4262,3627,32916,46002,912,10583,13101,862,754,NA,A,69199.5068,90.75,83,NA,-20,39,-100,NA,-48,NA,NA
266343677,2663,CAMPBELL SOUP CO,16732,2019,07,2019,7/31/2019,INDL,2030,C,D,STD,USD,7,1967,814,47,NA,NA,13148,1103,31,5081,301,1371,363,446,7621,NA,11,4017,474,474,7432,863,3385,12036,211,384,1398,153,-1591,1192,625,2455,5215,525,8107,1103,151,359,1471,A,12443.34,41.34,-11,36,125,NA,-1,NA,-165,-16,-121
266344043,2663,CAMPBELL SOUP CO,16732,2020,07,2020,7/31/2020,INDL,2030,C,D,STD,USD,7,2385,1049,11,NA,NA,12372,2563,859,5407,302,1269,319,328,6239,NA,11,3986,592,592,7336,871,3075,9803,1628,299,1396,2272,-2987,1354,766,2622,5539,530,8691,2563,174,275,1611,A,14970.14,49.57,-30,-20,145,NA,-3,NA,-251,NA,-69
271043890,2710,CONSTELLATION BRANDS,16918,2019,02,2020,2/29/2020,INDL,2082,C,D,STD,USD,2,3484.1,557.6,36.2,NA,NA,27323.2,12131.8,81.4,3743.5,191.128,1050.4,324.6,NA,12505.9,NA,11,7757.1,-11.8,21.4,10476,1373.6,2311.8,14848.9,-11.8,726.5,2551.1,-531,-2031.4,2699,-945.2,5814.4,7272.6,864.8,8343.5,12131.8,-966.6,465.9,1576.4,A,32842.5205,172.38,-22,-29.5,NA,NA,-33.6,-11,-546.5,NA,-607.1
271044255,2710,CONSTELLATION BRANDS,16918,2020,02,2021,2/28/2021,INDL,2082,C,D,STD,USD,2,3044.5,460,19.9,NA,NA,27104.8,13598.9,460.6,3742,193.398,98,299,NA,10982.2,NA,11,7793.5,1998,2031.8,10525.6,1291.1,1269.1,13175.7,1998,864.6,2806.5,-87.9,-2346.6,2962.9,2542.9,6299.5,8033.7,785.3,8614.9,13598.9,511.1,417.2,1611,A,41602.9862,214.14,59.6,193.7,NA,NA,-105,NA,-184.6,NA,-77.8
275143646,2751,CARDINAL HEALTH INC,721371,2019,06,2019,6/30/2019,INDL,5122,C,D,STD,USD,6,25747,21535,82,NA,NA,40963,6328,2531,138260,299,452,986,1000,8028,NA,11,8378,1363,1365,11808,12822,24109,34633,1363,328,2722,338,-2293,1678,1751,2356,5168,8460,145534,6328,386,294,4610,A,14082.9,47.1,-751,-551,1864,NA,193,NA,402,NA,-125
275144012,2751,CARDINAL HEALTH INC,721371,2020,06,2020,6/30/2020,INDL,5122,C,D,STD,USD,6,25940,21374,0,NA,NA,40766,1789,2771,145606,293,114,917,913,7220,NA,11,8357,-3696,-3693,11275,13198,23615,38974,-3696,375,1960,493,-2200,1740,-3772,2792,5757,8276,152922,1789,-79,238,4659,A,15291.67,52.19,82,-409,NA,NA,6388,NA,-5268,NA,-122
281743830,2817,CATERPILLAR INC,18230,2019,12,2019,12/31/2019,INDL,3531,C,D,STD,USD,12,39193,5957,NA,NA,NA,78453,14588,8372,34744,550.083,11549,2577,2577,33125,NA,11,6196,6093,6094,7761,11266,26621,63824,6093,2669,6912,-1928,-4538,9624,7840,13528,29841,16984,53800,14588,1746,1175,6855,A,81236.2574,147.68,171,274,-1610,0,-1765,NA,-236,NA,-236
281744196,2817,CATERPILLAR INC,18230,2020,12,2020,12/31/2020,INDL,3531,C,D,STD,USD,12,39464,6128,NA,NA,NA,78324,15331,9502,27364,545.304,11327,2433,2432,35768,NA,11,6394,2998,3003,7702,11402,25717,62946,2998,2115,6327,-1485,-3755,5894,4009,13004,29874,15773,41748,15331,1006,1103,6057,A,99256.2341,182.02,1442,-34,-812,0,-1013,NA,-354,NA,-354
288443830,2884,LUMEN TECHNOLOGIES INC,18926,2019,12,2019,12/31/2019,INDL,4813,C,D,STD,USD,12,4768,1724,0,0,NA,64742,13470,1693,10077,1090.058,2716,4829,4829,36452,NA,11,21534,-5269,-5269,31101,105,7258,51272,-5269,3628,6680,-3570,-1911,3780,-4766,27765,57111,NA,22401,13470,503,2093,3715,A,14399.6662,13.21,-5,NA,-261,20,201,-6506,-6434,NA,NA
288444196,2884,LUMEN TECHNOLOGIES INC,18926,2020,12,2020,12/31/2020,INDL,4813,C,D,STD,USD,12,3176,1134,0,0,NA,59394,11162,409,8559,1096.921,2806,4710,4710,33621,NA,11,18870,-1232,-1232,27089,105,6634,48232,-1232,3729,6524,-3564,-4250,4011,-782,28037,59633,NA,20712,11162,450,1743,3432,A,10694.9798,9.75,115,NA,-543,27,-127,-2642,-3154,NA,NA
296843830,2968,JPMORGAN CHASE & CO,19617,2019,12,2019,12/31/2019,INDL,6020,C,D,STD,USD,12,NA,1562431,0,NA,NA,2687379,234337,512788,32380,3084.021,262878,8368,8368,NA,NA,11,47823,36431,36431,53341,7451,NA,2426049,36431,0,6046,-54013,32987,63197,44545,25813,NA,NA,142422,261330,8114,NA,38477,A,429912.5274,139.4,-78,8202,NA,0,-61100,NA,0,NA,NA
296844196,2968,JPMORGAN CHASE & CO,19617,2020,12,2020,12/31/2020,INDL,6020,C,D,STD,USD,12,NA,2144257,0,NA,NA,3386071,249291,823893,27440,3049.434,287351,8614,8614,NA,NA,11,49248,29131,29131,53428,8150,NA,3106717,29131,0,-79910,-261912,596645,54012,35407,27109,NA,NA,129503,279354,6276,NA,39437,A,387491.5784,127.07,-18012,8986,NA,0,-126892,NA,0,NA,NA
299143830,2991,CHEVRON CORP,93410,2019,12,2019,12/31/2019,INDL,2911,C,D,STD,USD,12,28329,14103,0,NA,NA,237428,144213,6201,105634,1882.168,4559,29218,29390,27594,NA,11,4463,2924,2845,4463,5848,26530,92220,2924,14116,27314,-11458,-19758,100,5536,154568,330796,13325,139865,144213,2691,817,4913,A,226820.0657,120.51,2354,7,-109,67,-392,NA,0,NA,NA
299144196,2991,CHEVRON CORP,93410,2020,12,2020,12/31/2020,INDL,2911,C,D,STD,USD,12,26078,10950,-373,4438,NA,239790,131688,5992,74415,1925.186,2839,19508,20544,46859,NA,11,4402,-5543,-5561,4402,5676,22183,107064,-5543,8922,10577,-6965,-3736,-5082,-7453,160567,349181,11471,94471,131688,-1892,735,5630,A,162581.9577,84.45,2719,284,-3576,-696,-335,NA,-1015,NA,-1014
302643830,3026,CHURCH & DWIGHT INC,313927,2019,12,2019,12/31/2019,INDL,2840,C,D,STD,USD,12,956.4,473.3,475,NA,NA,6657.4,2667.8,155.7,2219.5,245.416,269.3,154.2,176.4,1970.6,NA,11,2079.5,615.9,615.9,4829.5,417.4,1092.3,3989.6,615.9,73.7,864.5,-553.5,-472.9,850.5,773.7,723.7,1416.9,356.4,4357.7,2667.8,157.8,73.6,1133.5,A,17262.5614,70.34,-9.2,-33.8,72.8,3.4,-1.3,NA,-10.3,NA,NA
302644196,3026,CHURCH & DWIGHT INC,313927,2020,12,2020,12/31/2020,INDL,2840,C,D,STD,USD,12,1112.4,588.1,512.7,NA,NA,7414.5,3020.4,183.1,2515.5,245.36,376.4,166.1,189.7,2005.8,NA,11,2229.6,785.9,785.9,5339.8,495.4,1388.6,4394.1,785.9,98.9,990.3,-608.1,-360.1,932.7,973.8,794.4,1543.5,398.8,4895.8,3020.4,187.9,61,1281.5,A,21402.7528,87.23,-13.4,-61.9,168,12.2,-45.6,NA,97,NA,NA
306243982,3062,CINTAS CORP,723254,2019,05,2020,5/31/2020,INDL,7200,C,D,STD,USD,5,2309.699,230.995,53.72,NA,NA,7669.885,3235.202,145.402,3636.967,103.415,43.031,235.905,379.053,2705.431,NA,14,2870.02,876.36,876.36,3324.122,1179.309,885.195,4434.683,876.037,230.289,1291.483,-285.398,-955.207,1196.416,1058.291,1563.032,3473.827,870.369,7085.12,3235.202,181.931,105.393,2015.832,A,25642.7834,247.96,39.681,-62,NA,NA,-49.691,NA,-33.72,-9.22,NA
312143646,3121,CLOROX CO/DE,21076,2019,06,2019,6/30/2019,INDL,2842,C,D,STD,USD,6,1305,507,0,NA,217,5116,559,111,3323,125.686,398,180,180,2296,NA,11,1591,820,820,2503,512,1440,4557,820,206,992,-196,-815,1107,1024,1034,3184,631,6214,559,204,97,1604,A,19243.7835,153.11,-32,-7,17,NA,20,NA,0,NA,-2
312144012,3121,CLOROX CO/DE,21076,2020,06,2020,6/30/2020,INDL,2842,C,D,STD,USD,6,2020,575,0,NA,NA,6213,908,871,3491,126.199,66,180,180,3136,NA,11,1577,939,939,2471,454,1418,5305,939,254,1546,-252,-523,1261,1185,1408,3632,648,6721,908,246,99,1789,A,27684.2746,219.37,-27,50,291,NA,35,NA,15,NA,NA
314443830,3144,COCA-COLA CO,21344,2019,12,2019,12/31/2019,INDL,2086,C,D,STD,USD,12,20411,3804,NA,NA,NA,86381,18981,11175,13273,4280,15528,1346,1365,33161,NA,11,16764,8920,8985,26766,3379,26973,65283,8920,2054,10471,-3976,-9004,10541,10786,12210,20293,3971,37266,18981,1801,946,12106,A,236898,55.35,-158,-183,1318,96,-707,-42,11,-160,-393
314444196,3144,COCA-COLA CO,21344,2020,12,2020,12/31/2020,INDL,2086,C,D,STD,USD,12,19240,3517,NA,NA,NA,87296,19299,10914,11911,4302,2990,1522,1536,42232,NA,11,17506,7747,7768,28550,3266,14601,66012,7747,1177,9844,-1477,-8070,9837,9749,12325,21248,3144,33014,19299,1981,953,9744,A,235921.68,54.84,882,99,-860,-16,585,-228,-464,NA,-610
317043830,3170,COLGATE-PALMOLIVE CO,21665,2019,12,2019,12/31/2019,INDL,2844,C,D,STD,USD,12,4179,1237,1711,NA,NA,15034,117,906,5900,854.702,659,519,519,8223,NA,11,3508,2367,2527,6175,1400,4038,14476,2367,335,3133,-2099,-870,3759,3301,4252,9082,1440,15693,117,774,193,5515,A,58837.6857,68.84,19,-77,36,NA,87,NA,-126,NA,-132
317044196,3170,COLGATE-PALMOLIVE CO,21665,2020,12,2020,12/31/2020,INDL,2844,C,D,STD,USD,12,4338,1393,353,NA,NA,15920,743,925,5999,849.894,404,539,539,7956,NA,11,3824,2695,2860,6718,1673,4404,14819,2695,410,3719,-779,-2919,3911,3647,4237,9272,1264,16471,743,787,161,6022,A,72674.4359,85.51,138,-251,520,NA,-26,NA,-13,NA,16
322143830,3221,AON PLC,1808065,2019,12,2019,12/31/2019,INDL,6411,C,D,STD,USD,12,16476,1939,39,NA,7,29405,3375,928,7829,232.1,922,550,550,8457,NA,11,8165,1533,1574,8948,0,15571,25956,1532,225,1835,-229,-1493,2634,1871,1650,2809,3112,11013,3375,297,307,NA,A,48344.109,208.29,-371,0,-28,NA,-172,NA,-465,NA,-451
322144196,3221,AON PLC,1808065,2020,12,2020,12/31/2020,INDL,6411,C,D,STD,USD,12,18684,2016,368,NA,44,32114,3495,1192,7734,225.5,682,413,413,8925,NA,11,8666,1968,2017,9306,0,17433,28531,1969,141,2783,-679,-2088,2919,2465,1599,2867,3070,11066,3495,448,334,NA,A,47641.385,211.27,108,0,186,NA,-237,NA,-145,NA,-15
322643830,3226,COMCAST CORP,1166691,2019,12,2019,12/31/2019,INDL,4841,C,D,STD,USD,12,25392,10826,370,0,NA,263414,82726,7251,74684,4553.034,5167,12953,12953,111989,NA,14,68725,13057,13323,164218,0,30292,178168,13057,11123,25697,-14841,-9181,21305,16996,52360,105599,11292,108942,82726,3673,4511,NA,A,204749.939,44.97,-57,0,-347,0,-2156,NA,-107,-90,NA
322644196,3226,COMCAST CORP,1166691,2020,12,2020,12/31/2020,INDL,4841,C,D,STD,USD,12,26741,11364,233,NA,NA,273869,90323,12046,72738,4580.656,3864,13221,13100,113386,NA,14,70669,10534,10701,165423,0,28796,180851,10534,10677,24737,-12047,-6513,17605,14065,55779,110167,11466,103564,90323,3364,4228,NA,A,240026.3744,52.4,-20,0,-266,0,852,NA,-472,NA,NA
323143830,3231,COMERICA INC,28412,2019,12,2019,12/31/2019,INDL,6020,C,D,STD,USD,12,NA,57295,0,NA,NA,73402,7327,5818,542,142.096,746,114,114,NA,NA,11,635,1198,1198,639,17,NA,66075,1198,86,1090,-494,661,1937,1532,457,NA,NA,3817,7327,334,NA,1224,A,10195.388,71.75,17,0,-27,0,-318,NA,0,NA,NA
323144196,3231,COMERICA INC,28412,2020,12,2020,12/31/2020,INDL,6020,C,D,STD,USD,12,NA,72869,0,NA,NA,88129,7656,15767,719,139.168,0,108,108,NA,NA,11,635,474,474,636,13,NA,80079,474,79,928,-4602,13623,1043,591,765,NA,NA,3094,8050,117,NA,1224,A,7773.9245,55.86,25,0,-29,0,-111,NA,0,NA,NA
324343830,3243,CITIGROUP INC,831001,2019,12,2019,12/31/2019,INDL,6199,C,D,STD,USD,12,NA,945863,0,NA,NA,1951158,175262,456079,59113,2114.123,309912,3905,3905,252100,NA,11,22126,19405,19471,26948,219207,NA,1757212,19401,5336,-12837,-23374,42933,40431,23901,3100,NA,808005,103449,193242,4430,16530,NA,A,168897.2865,79.89,NA,-21033,NA,0,-38235,NA,0,NA,NA
324344196,3243,CITIGROUP INC,831001,2020,12,2020,12/31/2020,INDL,6199,C,D,STD,USD,12,NA,1122001,0,0,NA,2260090,179962,605047,63269,2082.09,354073,3937,3937,274786,NA,11,22162,11067,11107,26909,298118,NA,2059890,11047,3446,-20621,-95312,233595,21636,13632,2800,NA,785790,88842,199442,2525,8004,NA,A,128381.6694,61.66,NA,-97795,NA,0,44613,NA,0,NA,NA
333643921,3336,DXC TECHNOLOGY CO,1688568,2019,03,2020,3/31/2020,INDL,7370,C,D,STD,USD,3,8987,1598,1997,NA,695,26006,4785,3679,14901,253.525,1758,1942,1960,10951,NA,11,2017,-5369,-5358,7748,0,7895,20877,-5369,350,2350,-2137,657,1002,-5228,4975,8793,3513,19577,4785,130,383,1732,A,3308.5013,13.05,269,0,-565,NA,-1258,-6794,-6488,NA,-252
336243982,3362,CONAGRA BRANDS INC,23217,2019,05,2020,5/31/2020,INDL,2000,C,D,STD,USD,5,2885.9,1525.6,0,NA,NA,22304,7876.1,553.3,7562.7,487.162,891,388.9,388.9,9996.8,NA,11,11436.3,840.1,841.8,15752,1377.9,3287.4,14353.3,840.1,369.5,1842.6,-153.8,-1370.4,1805.6,1043.1,2598.9,5399.2,860.8,11054.4,7876.1,201.3,496.8,1297.2,A,16948.366,34.79,-43.8,163.5,183.5,23.1,-13.6,-165.5,-359.1,-59,-139.5
341343830,3413,CONSOLIDATED EDISON INC,1047862,2019,12,2019,12/31/2019,INDL,4931,C,D,STD,USD,12,4272,1164,0,NA,NA,58079,18022,1217,8214,333,3203,1684,1684,NA,NA,11,446,1343,1440,2003,352,6287,39866,1343,3238,3134,-3782,859,2676,1736,40608,50930,1835,12574,18022,296,1004,NA,A,30126.51,90.47,NA,6,34,10,-267,NA,0,NA,NA
341344196,3413,CONSOLIDATED EDISON INC,1047862,2020,12,2020,12/31/2020,INDL,4931,C,D,STD,USD,12,5301,1475,0,NA,NA,62895,18847,1436,7672,342,3933,1920,1920,NA,NA,11,446,1101,1144,1906,356,7354,43830,1101,3326,2198,-4224,2245,2654,1234,42861,54049,2300,12246,18847,90,1033,NA,A,24716.34,72.27,NA,-4,166,74,-1672,NA,-320,-320,NA
343943830,3439,CMS ENERGY CORP,811156,2019,12,2019,12/31/2019,INDL,4931,C,D,STD,USD,12,2331,622,0,NA,NA,26837,5018,157,4614,283.864,1229,992,992,NA,NA,11,0,680,682,0,605,2704,21782,680,2104,1790,-2816,1008,1239,829,18973,26333,886,6845,5055,147,523,NA,A,17838.0138,62.84,45,44,-69,NA,-53,NA,0,NA,NA
343944196,3439,CMS ENERGY CORP,811156,2020,12,2020,12/31/2020,INDL,4931,C,D,STD,USD,12,2404,671,0,NA,NA,29666,5496,185,4259,288.94,1515,1048,1048,NA,NA,11,0,755,752,0,576,3074,23589,755,2317,1276,-2867,1619,1373,885,21073,29026,863,6680,6077,133,563,NA,A,17628.2294,61.01,-12,28,54,NA,-120,NA,-27,NA,-11
350443769,3504,COOPER COS INC (THE),711404,2019,10,2019,10/31/2019,INDL,3851,C,D,STD,USD,10,1163.4,150.1,NA,NA,NA,6274.5,3628.4,89.5,733.4,49.1,563.7,280.8,280.8,1262.6,NA,11,2428.9,466.7,466.7,3834.2,506.9,1110.6,2645.9,466.7,292.1,713.2,-351.3,-351.4,586.5,477.4,1132.1,2193.9,435.3,2653.4,3628.4,10.7,73.3,1052.7,A,14288.1,291,-55.6,-37.3,36.7,8.7,7.4,NA,-40.6,-0.4,NA
350444135,3504,COOPER COS INC (THE),711404,2020,10,2020,10/31/2020,INDL,3851,C,D,STD,USD,10,1274.2,176,NA,NA,NA,6737.5,3824.6,116.8,656.1,49.1,442.6,287.1,287.1,1654,NA,11,2447.3,238.4,238.4,3736.3,570.4,1004.4,2912.7,238.4,310.4,486.6,-364.5,-95.5,432.8,266.5,1542.1,2735,435.4,2430.9,3824.6,28.1,38.1,1054.9,A,15665.355,319.05,8.5,-62.3,13.9,-12.4,-73.5,NA,-125,NA,NA
350543830,3505,MOLSON COORS BEVERAGE CO,24545,2019,12,2019,12/31/2019,INDL,2082,C,D,STD,USD,12,2184.4,1568.1,0,NA,NA,28859.8,13419.4,523.4,5769.4,216.3,974.8,827.3,872.6,9196.9,NA,11,7631.4,241.7,246.2,21287.4,615.9,3695.5,15186.7,241.7,593.8,1897.3,-433.3,-2007,1500.9,479.9,4701,7705.6,705.9,10579.4,13419.4,233.7,289.2,2481.8,A,11688.262,53.9,38.5,-17.7,NA,NA,-33.3,-674.4,-767,NA,-101.9
350544196,3505,MOLSON COORS BEVERAGE CO,24545,2020,12,2020,12/31/2020,INDL,2082,C,D,STD,USD,12,2418.8,1732.7,0,NA,NA,27331.1,12365,770.1,5268.4,216.7,1067.2,809.7,930.1,8367.8,NA,11,6151,-949,-945.7,19707.1,664.3,3909.6,14709.8,-949,574.8,1695.7,-413.6,-1070.4,1389.2,-643.9,4386.5,7802.9,549.6,9684.3,12365,301.8,282.3,2217,A,9838.199,45.19,160.8,-46.2,NA,NA,-38.5,-1484.3,-1798.1,NA,-258.6
353243830,3532,CORNING INC,24741,2019,12,2019,12/31/2019,INDL,3679,C,D,STD,USD,12,7463,1587,0,NA,NA,28898,10607,2434,5690,762,73,1503,1503,8252,NA,11,1935,960,960,3120,2320,3521,15901,960,1987,2031,-1891,-47,1752,1216,15841,28836,1836,11503,12907,256,275,2558,A,22181.82,29.11,48,-298,NA,NA,-264,NA,-446,NA,-433
353244196,3532,CORNING INC,24741,2020,12,2020,12/31/2020,INDL,3679,C,D,STD,USD,12,8004,1174,-4,NA,NA,30775,10957,2672,5930,765,252,1520,1520,8626,NA,11,2460,512,512,3768,2438,3767,17327,512,1377,2180,-1310,-729,1432,623,16422,30085,2133,11408,13257,111,334,2526,A,27540,36,-274,423,NA,NA,32,NA,-425,NA,-827
365043830,3650,CUMMINS INC,26172,2019,12,2019,12/31/2019,INDL,3510,C,D,STD,USD,12,9387,2534,237,NA,NA,19737,7507,1470,16942,150.5,922,669,672,2108,NA,11,1286,2260,2268,2289,3486,6260,11272,2260,700,3181,-1150,-2095,2505,2834,4741,9195,NA,23571,7507,566,123,3455,A,26933.48,178.96,195,291,-422,NA,145,NA,-138,NA,-152
365044196,3650,CUMMINS INC,26172,2020,12,2020,12/31/2020,INDL,3510,C,D,STD,USD,12,11897,2820,0,NA,NA,22624,8062,3862,14270,147.658,682,669,673,4125,NA,11,1293,1789,1811,2256,3425,6335,13635,1789,528,2722,-719,280,1841,2338,4693,9449,NA,19811,8062,527,119,3031,A,33533.1318,227.1,-51,46,409,NA,150,NA,24,-13,-36
373543830,3735,DANAHER CORP,313616,2019,12,2019,12/31/2019,INDL,3826,C,D,STD,USD,12,25596.6,1514.4,331.3,NA,NA,62081.6,28671,19912.3,6737.9,695.5,370.2,1189.5,1189.5,22526,NA,11,22712.5,2432.3,2432.3,32462.2,1628.3,4932.1,31799.7,3008.2,635.5,3951.6,-1238.1,16365.9,3362.4,3305.3,3065.7,5827.1,3268.4,17911.1,30270.6,873,108.6,6621.3,A,106745.34,153.48,-156.4,-21.9,NA,NA,470.3,NA,-106.5,NA,NA
373544196,3735,DANAHER CORP,313616,2020,12,2020,12/31/2020,INDL,3826,C,D,STD,USD,12,13802,2049,20971,3065,NA,76161,36498,6035,7577,711,200,1775,1775,22178,NA,11,35420,3646,3646,56702,2292,7402,36384,3646,791,6208,-21239,1006,4769,4495,4204,7386,4110,22284,39766,849,275,8163,A,157941.54,222.14,-264,-123,NA,NA,474,NA,-109,-22,NA
381343861,3813,TARGET CORP,27419,2019,01,2020,1/31/2020,INDL,5331,C,D,STD,USD,1,12902,9920,0,NA,NA,42779,11833,2577,54617,504.199,361,2604,2604,13974,NA,11,633,3269,3269,686,8992,14487,30946,3281,3027,7117,-2944,-3152,4641,4190,28519,48183,0,78112,11833,921,467,16250,A,55834.9973,110.74,NA,505,NA,NA,357,NA,7,NA,NA
381344227,3813,TARGET CORP,27419,2020,01,2021,1/31/2021,INDL,5331,C,D,STD,USD,1,20756,12859,0,NA,NA,51248,14440,8511,65696,500.877,1355,2485,2485,15109,NA,11,631,4368,4368,668,10653,20125,36808,4368,2649,10525,-2591,-2000,6765,5546,29106,49384,0,93561,14440,1178,465,18615,A,90743.8861,181.17,NA,-1661,NA,NA,4719,NA,-738,NA,NA
383543769,3835,DEERE & CO,315189,2019,10,2019,10/31/2019,INDL,3523,C,D,STD,USD,10,NA,2160,0,NA,NA,73011,11413,3982,26413,313.14,15105,2019,2019,37657,NA,11,2917,3253,3257,5602,5975,NA,61580,3253,3449,3412,-3924,509,5492,4109,13540,22824,38808,39258,11413,852,1473,5334,A,54530.1996,174.14,-869,-780,46,NA,-60,NA,-5,NA,NA
383544135,3835,DEERE & CO,315189,2020,10,2020,10/31/2020,INDL,3523,C,D,STD,USD,10,NA,2067,66,NA,NA,75091,12937,7190,22912,313.656,13264,2118,2118,40009,NA,11,3081,2751,2753,5747,4999,NA,62147,2751,2656,7483,-3319,-980,5621,3835,13439,23263,38624,35540,12937,1082,1253,4889,A,70858.027,225.91,2009,397,-7,NA,-529,NA,-572,-232,-306
385143830,3851,DELTA AIR LINES INC,27904,2019,12,2019,12/31/2019,INDL,4512,C,D,STD,USD,12,8249,3266,0,NA,NA,64532,15358,3094,34044,642.771,3088,2581,2581,17255,NA,11,9781,4767,4767,14944,1251,20204,49174,4767,4936,8425,-4563,-2880,6618,6198,36937,53964,2854,47007,15358,1431,301,3764,A,37589.2481,58.48,-775,-139,144,NA,989,NA,0,NA,NA
